image_id,class_name,threshold,object_recall_bound,target_objects,available_objects,qualified_patches
01470,small-vehicle,16,1.0,23,23,4
01470,small-vehicle,64,0.0,23,0,0
01470,small-vehicle,256,0.0,23,0,0
01472,airplane,0,1.0,2,2,4
01472,airplane,16,1.0,2,2,4
01472,airplane,64,0.5,2,1,2
01472,airplane,256,0.0,2,0,0
01475,ship,0,1.0,7,7,9
01475,ship,16,1.0,7,7,8
01475,ship,64,1.0,7,7,6
01475,ship,256,0.14285714285714285,7,1,1
01475,storage-tank,0,1.0,67,67,28
01475,storage-tank,16,0.9104477611940298,67,61,28
01475,storage-tank,64,0.47761194029850745,67,32,13
01475,storage-tank,256,0.0,67,0,0
01479,storage-tank,0,1.0,37,37,8
01479,storage-tank,16,1.0,37,37,7
01479,storage-tank,64,0.7027027027027027,37,26,5
01479,storage-tank,256,0.0,37,0,0
01481,airplane,0,1.0,8,8,11
01481,airplane,16,1.0,8,8,10
01481,airplane,64,0.5,8,4,3
01481,airplane,256,0.0,8,0,0
01482,small-vehicle,0,1.0,162,162,92
01482,small-vehicle,16,0.9629629629629629,162,156,70
01482,small-vehicle,64,0.006172839506172839,162,1,2
01482,small-vehicle,256,0.0,162,0,0
01482,swimming-pool,0,1.0,151,151,99
01482,swimming-pool,16,1.0,151,151,99
01482,swimming-pool,64,0.9470198675496688,151,143,99
01482,swimming-pool,256,0.2582781456953642,151,39,43
01483,storage-tank,0,1.0,7,7,14
01483,storage-tank,16,1.0,7,7,14
01483,storage-tank,64,1.0,7,7,10
01483,storage-tank,256,0.0,7,0,0
01484,airplane,0,1.0,1,1,8
01484,airplane,16,1.0,1,1,8
01484,airplane,64,1.0,1,1,4
01484,airplane,256,0.0,1,0,0
01484,helicopter,0,1.0,10,10,10
01484,helicopter,16,1.0,10,10,10
01484,helicopter,64,1.0,10,10,4
01484,helicopter,256,0.0,10,0,0
01484,large-vehicle,0,1.0,75,75,6
01484,large-vehicle,16,0.3333333333333333,75,25,4
01484,large-vehicle,64,0.0,75,0,0
01484,large-vehicle,256,0.0,75,0,0
01484,small-vehicle,0,1.0,401,401,15
01484,small-vehicle,16,0.05486284289276808,401,22,8
01484,small-vehicle,64,0.0,401,0,0
01484,small-vehicle,256,0.0,401,0,0
01488,airplane,0,1.0,65,65,15
01488,airplane,16,1.0,65,65,15
01488,airplane,64,1.0,65,65,12
01488,airplane,256,0.1076923076923077,65,7,2
01492,airplane,0,1.0,22,22,20
01492,airplane,16,0.9090909090909091,22,20,19
01492,airplane,64,0.5909090909090909,22,13,10
01492,airplane,256,0.045454545454545456,22,1,1
01492,container,0,1.0,1,1,2
01492,container,16,1.0,1,1,1
01492,container,64,0.0,1,0,0
01492,container,256,0.0,1,0,0
01492,storage-tank,0,1.0,18,18,4
01492,storage-tank,16,0.5,18,9,2
01492,storage-tank,64,0.0,18,0,0
01492,storage-tank,256,0.0,18,0,0
01492,swimming-pool,0,1.0,1,1,5
01492,swimming-pool,16,1.0,1,1,5
01492,swimming-pool,64,1.0,1,1,4
01492,swimming-pool,256,0.0,1,0,0
01493,windmill,0,1.0,28,28,58
01493,windmill,16,1.0,28,28,58
01493,windmill,64,0.8928571428571429,28,25,42
01493,windmill,256,0.10714285714285714,28,3,5
01494,airplane,0,1.0,37,37,24
01494,airplane,16,1.0,37,37,24
01494,airplane,64,1.0,37,37,18
01494,airplane,256,0.05405405405405406,37,2,6
01494,small-vehicle,0,1.0,41,41,22
01494,small-vehicle,16,0.975609756097561,41,40,10
01494,small-vehicle,64,0.0,41,0,0
01494,small-vehicle,256,0.0,41,0,0
01495,storage-tank,0,1.0,50,50,14
01495,storage-tank,16,1.0,50,50,13
01495,storage-tank,64,0.48,50,24,9
01495,storage-tank,256,0.08,50,4,2
01500,storage-tank,0,1.0,22,22,11
01500,storage-tank,16,1.0,22,22,11
01500,storage-tank,64,1.0,22,22,5
01500,storage-tank,256,0.0,22,0,0
01502,airplane,0,1.0,18,18,15
01502,airplane,16,1.0,18,18,14
01502,airplane,64,0.7777777777777778,18,14,8
01502,airplane,256,0.0,18,0,0
01502,container,0,1.0,8,8,4
01502,container,16,1.0,8,8,2
01502,container,64,0.0,8,0,0
01502,container,256,0.0,8,0,0
01502,small-vehicle,0,1.0,65,65,11
01502,small-vehicle,16,0.9230769230769231,65,60,6
01502,small-vehicle,64,0.0,65,0,0
01502,small-vehicle,256,0.0,65,0,0
01504,windmill,0,1.0,84,84,69
01504,windmill,16,0.9880952380952381,84,83,69
01504,windmill,64,0.9761904761904762,84,82,51
01504,windmill,256,0.0,84,0,0
01508,storage-tank,0,1.0,16,16,6
01508,storage-tank,16,1.0,16,16,6
01508,storage-tank,64,0.375,16,6,4
01508,storage-tank,256,0.0,16,0,0
01509,airplane,0,1.0,6,6,8
01509,airplane,16,1.0,6,6,8
01509,airplane,64,0.8333333333333334,6,5,6
01509,airplane,256,0.0,6,0,0
01509,container,0,1.0,10,10,9
01509,container,16,1.0,10,10,5
01509,container,64,0.0,10,0,0
01509,container,256,0.0,10,0,0
01509,large-vehicle,0,1.0,6,6,14
01509,large-vehicle,16,1.0,6,6,12
01509,large-vehicle,64,0.0,6,0,0
01509,large-vehicle,256,0.0,6,0,0
01509,small-vehicle,0,0.8119266055045872,218,177,14
01509,small-vehicle,16,0.14220183486238533,218,31,8
01509,small-vehicle,64,0.0,218,0,0
01509,small-vehicle,256,0.0,218,0,0
01510,airplane,0,1.0,29,29,17
01510,airplane,16,1.0,29,29,17
01510,airplane,64,0.3103448275862069,29,9,11
01510,airplane,256,0.0,29,0,0
01510,storage-tank,0,1.0,2,2,6
01510,storage-tank,16,1.0,2,2,6
01510,storage-tank,64,0.5,2,1,1
01510,storage-tank,256,0.0,2,0,0
01511,airplane,0,1.0,19,19,8
01511,airplane,16,1.0,19,19,7
01511,airplane,64,0.47368421052631576,19,9,4
01511,airplane,256,0.0,19,0,0
01511,storage-tank,0,1.0,6,6,8
01511,storage-tank,16,1.0,6,6,8
01511,storage-tank,64,1.0,6,6,5
01511,storage-tank,256,0.0,6,0,0
01512,airplane,0,1.0,21,21,18
01512,airplane,16,1.0,21,21,18
01512,airplane,64,0.9523809523809523,21,20,16
01512,airplane,256,0.2857142857142857,21,6,3
01517,airplane,0,1.0,11,11,13
01517,airplane,16,1.0,11,11,13
01517,airplane,64,1.0,11,11,11
01517,airplane,256,0.2727272727272727,11,3,3
01517,container,0,1.0,160,160,15
01517,container,16,1.0,160,160,10
01517,container,64,0.0,160,0,0
01517,container,256,0.0,160,0,0
01517,large-vehicle,0,1.0,6,6,13
01517,large-vehicle,16,1.0,6,6,7
01517,large-vehicle,64,0.0,6,0,0
01517,large-vehicle,256,0.0,6,0,0
01517,ship,0,1.0,1,1,2
01517,ship,16,0.0,1,0,0
01517,ship,64,0.0,1,0,0
01517,ship,256,0.0,1,0,0
01517,small-vehicle,0,0.9822695035460993,282,277,59
01517,small-vehicle,16,0.05673758865248227,282,16,12
01517,small-vehicle,64,0.0,282,0,0
01517,small-vehicle,256,0.0,282,0,0
01519,windmill,0,1.0,54,54,45
01519,windmill,16,1.0,54,54,45
01519,windmill,64,1.0,54,54,36
01519,windmill,256,0.1111111111111111,54,6,9
01520,windmill,0,1.0,25,25,33
01520,windmill,16,0.92,25,23,30
01520,windmill,64,0.32,25,8,9
01520,windmill,256,0.0,25,0,0
01521,airplane,0,1.0,32,32,36
01521,airplane,16,0.96875,32,31,36
01521,airplane,64,0.8125,32,26,29
01521,airplane,256,0.15625,32,5,6
01521,storage-tank,0,1.0,4,4,3
01521,storage-tank,16,1.0,4,4,3
01521,storage-tank,64,0.0,4,0,0
01521,storage-tank,256,0.0,4,0,0
01525,airplane,0,1.0,128,128,37
01525,airplane,16,1.0,128,128,35
01525,airplane,64,0.8359375,128,107,28
01525,airplane,256,0.046875,128,6,6
01525,storage-tank,0,1.0,10,10,14
01525,storage-tank,16,0.9,10,9,10
01525,storage-tank,64,0.1,10,1,1
01525,storage-tank,256,0.0,10,0,0
01529,storage-tank,0,1.0,9,9,6
01529,storage-tank,16,1.0,9,9,6
01529,storage-tank,64,0.6666666666666666,9,6,5
01529,storage-tank,256,0.1111111111111111,9,1,2
01530,ship,0,1.0,1,1,4
01530,ship,16,1.0,1,1,4
01530,ship,64,1.0,1,1,2
01530,ship,256,0.0,1,0,0
01530,storage-tank,0,1.0,19,19,5
01530,storage-tank,16,1.0,19,19,5
01530,storage-tank,64,1.0,19,19,2
01530,storage-tank,256,0.0,19,0,0
01531,storage-tank,0,1.0,24,24,7
01531,storage-tank,16,1.0,24,24,7
01531,storage-tank,64,1.0,24,24,5
01531,storage-tank,256,0.0,24,0,0
01532,storage-tank,0,1.0,68,68,15
01532,storage-tank,16,1.0,68,68,14
01532,storage-tank,64,0.6617647058823529,68,45,10
01532,storage-tank,256,0.014705882352941176,68,1,1
01535,windmill,0,0.9928057553956835,139,138,56
01535,windmill,16,0.9928057553956835,139,138,56
01535,windmill,64,0.8633093525179856,139,120,45
01535,windmill,256,0.02877697841726619,139,4,4
01538,container,0,1.0,15,15,13
01538,container,16,0.9333333333333333,15,14,12
01538,container,64,0.5333333333333333,15,8,4
01538,container,256,0.0,15,0,0
01538,small-vehicle,0,1.0,344,344,93
01538,small-vehicle,16,0.9825581395348837,344,338,74
01538,small-vehicle,64,0.00872093023255814,344,3,8
01538,small-vehicle,256,0.0,344,0,0
01538,swimming-pool,0,1.0,185,185,75
01538,swimming-pool,16,1.0,185,185,75
01538,swimming-pool,64,0.9837837837837838,185,182,57
01538,swimming-pool,256,0.0,185,0,0
01540,ship,0,1.0,1,1,3
01540,ship,16,0.0,1,0,0
01540,ship,64,0.0,1,0,0
01540,ship,256,0.0,1,0,0
01540,storage-tank,0,1.0,108,108,28
01540,storage-tank,16,0.9351851851851852,108,101,27
01540,storage-tank,64,0.4537037037037037,108,49,16
01540,storage-tank,256,0.0,108,0,0
01541,airplane,0,1.0,37,37,24
01541,airplane,16,1.0,37,37,23
01541,airplane,64,0.9459459459459459,37,35,14
01541,airplane,256,0.0,37,0,0
01541,ship,0,1.0,44,44,14
01541,ship,16,0.36363636363636365,44,16,12
01541,ship,64,0.09090909090909091,44,4,5
01541,ship,256,0.0,44,0,0
01541,storage-tank,0,1.0,7,7,10
01541,storage-tank,16,1.0,7,7,6
01541,storage-tank,64,0.14285714285714285,7,1,1
01541,storage-tank,256,0.0,7,0,0
01541,swimming-pool,0,1.0,1,1,2
01541,swimming-pool,16,1.0,1,1,1
01541,swimming-pool,64,0.0,1,0,0
01541,swimming-pool,256,0.0,1,0,0
01542,container,0,1.0,38,38,16
01542,container,16,1.0,38,38,16
01542,container,64,0.34210526315789475,38,13,6
01542,container,256,0.0,38,0,0
01542,ship,0,1.0,821,821,59
01542,ship,16,0.9902557856272838,821,813,59
01542,ship,64,0.40682095006090135,821,334,46
01542,ship,256,0.0048721071863581,821,4,4
01542,small-vehicle,0,1.0,405,405,70
01542,small-vehicle,16,0.9530864197530864,405,386,54
01542,small-vehicle,64,0.014814814814814815,405,6,3
01542,small-vehicle,256,0.0,405,0,0
01542,swimming-pool,0,1.0,110,110,61
01542,swimming-pool,16,1.0,110,110,58
01542,swimming-pool,64,0.7636363636363637,110,84,37
01542,swimming-pool,256,0.00909090909090909,110,1,2
01543,airplane,0,1.0,131,131,29
01543,airplane,16,1.0,131,131,29
01543,airplane,64,0.6412213740458015,131,84,16
01543,airplane,256,0.0,131,0,0
01543,storage-tank,0,1.0,37,37,8
01543,storage-tank,16,0.7027027027027027,37,26,2
01543,storage-tank,64,0.0,37,0,0
01543,storage-tank,256,0.0,37,0,0
01544,storage-tank,0,1.0,19,19,33
01544,storage-tank,16,1.0,19,19,31
01544,storage-tank,64,0.5789473684210527,19,11,14
01544,storage-tank,256,0.0,19,0,0
01544,swimming-pool,0,1.0,6,6,16
01544,swimming-pool,16,1.0,6,6,10
01544,swimming-pool,64,0.0,6,0,0
01544,swimming-pool,256,0.0,6,0,0
01546,windmill,0,1.0,10,10,30
01546,windmill,16,1.0,10,10,26
01546,windmill,64,0.7,10,7,12
01546,windmill,256,0.0,10,0,0
01549,storage-tank,0,1.0,2,2,6
01549,storage-tank,16,1.0,2,2,6
01549,storage-tank,64,1.0,2,2,6
01549,storage-tank,256,0.5,2,1,2
01549,windmill,0,1.0,99,99,74
01549,windmill,16,0.98989898989899,99,98,74
01549,windmill,64,0.9595959595959596,99,95,67
01549,windmill,256,0.18181818181818182,99,18,16
01551,storage-tank,0,1.0,96,96,12
01551,storage-tank,16,0.9895833333333334,96,95,10
01551,storage-tank,64,0.19791666666666666,96,19,5
01551,storage-tank,256,0.0,96,0,0
01552,ship,0,1.0,17,17,21
01552,ship,16,1.0,17,17,20
01552,ship,64,0.6470588235294118,17,11,16
01552,ship,256,0.17647058823529413,17,3,2
01552,storage-tank,0,1.0,261,261,50
01552,storage-tank,16,0.8850574712643678,261,231,41
01552,storage-tank,64,0.23371647509578544,261,61,15
01552,storage-tank,256,0.0,261,0,0
01552,swimming-pool,0,1.0,2,2,6
01552,swimming-pool,16,1.0,2,2,3
01552,swimming-pool,64,0.0,2,0,0
01552,swimming-pool,256,0.0,2,0,0
01555,airplane,0,1.0,21,21,7
01555,airplane,16,1.0,21,21,7
01555,airplane,64,0.6190476190476191,21,13,3
01555,airplane,256,0.0,21,0,0
01560,airplane,0,1.0,30,30,23
01560,airplane,16,1.0,30,30,23
01560,airplane,64,0.8,30,24,13
01560,airplane,256,0.03333333333333333,30,1,1
01560,small-vehicle,0,1.0,753,753,25
01560,small-vehicle,16,0.17131474103585656,753,129,15
01560,small-vehicle,64,0.0,753,0,0
01560,small-vehicle,256,0.0,753,0,0
01561,airplane,0,1.0,48,48,20
01561,airplane,16,1.0,48,48,20
01561,airplane,64,0.7291666666666666,48,35,15
01561,airplane,256,0.041666666666666664,48,2,3
01561,storage-tank,0,1.0,6,6,3
01561,storage-tank,16,0.0,6,0,0
01561,storage-tank,64,0.0,6,0,0
01561,storage-tank,256,0.0,6,0,0
01563,large-vehicle,0,1.0,1,1,4
01563,large-vehicle,16,1.0,1,1,4
01563,large-vehicle,64,1.0,1,1,2
01563,large-vehicle,256,0.0,1,0,0
01563,ship,0,1.0,5,5,3
01563,ship,16,1.0,5,5,1
01563,ship,64,0.0,5,0,0
01563,ship,256,0.0,5,0,0
01563,small-vehicle,0,1.0,461,461,97
01563,small-vehicle,16,0.9457700650759219,461,436,79
01563,small-vehicle,64,0.006507592190889371,461,3,3
01563,small-vehicle,256,0.0,461,0,0
01563,swimming-pool,0,1.0,65,65,76
01563,swimming-pool,16,1.0,65,65,76
01563,swimming-pool,64,0.9846153846153847,65,64,71
01563,swimming-pool,256,0.5538461538461539,65,36,36
01564,storage-tank,0,1.0,2,2,7
01564,storage-tank,16,1.0,2,2,5
01564,storage-tank,64,0.5,2,1,1
01564,storage-tank,256,0.0,2,0,0
01564,swimming-pool,0,1.0,1,1,2
01564,swimming-pool,16,1.0,1,1,2
01564,swimming-pool,64,1.0,1,1,1
01564,swimming-pool,256,0.0,1,0,0
01566,airplane,0,1.0,53,53,27
01566,airplane,16,0.9433962264150944,53,50,27
01566,airplane,64,0.8679245283018868,53,46,21
01566,airplane,256,0.05660377358490566,53,3,4
01566,storage-tank,0,1.0,12,12,18
01566,storage-tank,16,0.5833333333333334,12,7,12
01566,storage-tank,64,0.3333333333333333,12,4,6
01566,storage-tank,256,0.0,12,0,0
01567,ship,0,1.0,566,566,51
01567,ship,16,0.9646643109540636,566,546,51
01567,ship,64,0.7243816254416962,566,410,47
01567,ship,256,0.030035335689045935,566,17,16
01567,small-vehicle,0,1.0,169,169,23
01567,small-vehicle,16,1.0,169,169,16
01567,small-vehicle,64,0.0,169,0,0
01567,small-vehicle,256,0.0,169,0,0
01568,airplane,0,1.0,4,4,7
01568,airplane,16,1.0,4,4,7
01568,airplane,64,1.0,4,4,4
01568,airplane,256,0.0,4,0,0
01568,container,0,1.0,28,28,23
01568,container,16,1.0,28,28,20
01568,container,64,0.5,28,14,8
01568,container,256,0.0,28,0,0
01568,small-vehicle,0,1.0,178,178,42
01568,small-vehicle,16,0.28651685393258425,178,51,20
01568,small-vehicle,64,0.0,178,0,0
01568,small-vehicle,256,0.0,178,0,0
01568,storage-tank,0,1.0,1,1,4
01568,storage-tank,16,1.0,1,1,4
01568,storage-tank,64,1.0,1,1,4
01568,storage-tank,256,1.0,1,1,2
01570,airplane,0,1.0,155,155,29
01570,airplane,16,1.0,155,155,29
01570,airplane,64,0.7419354838709677,155,115,16
01570,airplane,256,0.0,155,0,0
01570,storage-tank,0,1.0,39,39,9
01570,storage-tank,16,0.8461538461538461,39,33,7
01570,storage-tank,64,0.2564102564102564,39,10,3
01570,storage-tank,256,0.0,39,0,0
01571,airplane,0,1.0,102,102,34
01571,airplane,16,0.9705882352941176,102,99,34
01571,airplane,64,0.5980392156862745,102,61,30
01571,airplane,256,0.13725490196078433,102,14,15
01571,storage-tank,0,1.0,12,12,4
01571,storage-tank,16,0.5,12,6,2
01571,storage-tank,64,0.0,12,0,0
01571,storage-tank,256,0.0,12,0,0
01575,container,0,1.0,33,33,14
01575,container,16,1.0,33,33,14
01575,container,64,0.8181818181818182,33,27,10
01575,container,256,0.0,33,0,0
01575,ship,0,1.0,10,10,9
01575,ship,16,1.0,10,10,8
01575,ship,64,0.4,10,4,3
01575,ship,256,0.0,10,0,0
01575,small-vehicle,0,1.0,1,1,1
01575,small-vehicle,16,1.0,1,1,1
01575,small-vehicle,64,1.0,1,1,1
01575,small-vehicle,256,0.0,1,0,0
01575,storage-tank,0,1.0,105,105,23
01575,storage-tank,16,0.8761904761904762,105,92,21
01575,storage-tank,64,0.5904761904761905,105,62,15
01575,storage-tank,256,0.05714285714285714,105,6,4
01578,small-vehicle,0,1.0,151,151,66
01578,small-vehicle,16,0.9403973509933775,151,142,44
01578,small-vehicle,64,0.0,151,0,0
01578,small-vehicle,256,0.0,151,0,0
01578,storage-tank,0,1.0,2,2,3
01578,storage-tank,16,1.0,2,2,3
01578,storage-tank,64,1.0,2,2,1
01578,storage-tank,256,0.0,2,0,0
01578,swimming-pool,0,1.0,70,70,87
01578,swimming-pool,16,1.0,70,70,87
01578,swimming-pool,64,0.9857142857142858,70,69,75
01578,swimming-pool,256,0.1,70,7,11
01579,airplane,0,1.0,2,2,2
01579,airplane,16,1.0,2,2,2
01579,airplane,64,1.0,2,2,2
01579,airplane,256,0.5,2,1,1
01580,airplane,0,1.0,10,10,9
01580,airplane,16,1.0,10,10,9
01580,airplane,64,0.7,10,7,4
01580,airplane,256,0.0,10,0,0
01580,container,0,1.0,31,31,5
01580,container,16,0.8709677419354839,31,27,3
01580,container,64,0.0,31,0,0
01580,container,256,0.0,31,0,0
01580,large-vehicle,0,1.0,35,35,15
01580,large-vehicle,16,0.45714285714285713,35,16,4
01580,large-vehicle,64,0.0,35,0,0
01580,large-vehicle,256,0.0,35,0,0
01580,small-vehicle,0,0.9515570934256056,1445,1375,94
01580,small-vehicle,16,0.0,1445,0,0
01580,small-vehicle,64,0.0,1445,0,0
01580,small-vehicle,256,0.0,1445,0,0
01580,storage-tank,0,1.0,1,1,6
01580,storage-tank,16,1.0,1,1,6
01580,storage-tank,64,1.0,1,1,4
01580,storage-tank,256,0.0,1,0,0
01580,swimming-pool,0,1.0,36,36,51
01580,swimming-pool,16,1.0,36,36,41
01580,swimming-pool,64,0.05555555555555555,36,2,2
01580,swimming-pool,256,0.0,36,0,0
01581,ship,0,1.0,1,1,3
01581,ship,16,1.0,1,1,3
01581,ship,64,1.0,1,1,1
01581,ship,256,0.0,1,0,0
01581,storage-tank,0,1.0,76,76,16
01581,storage-tank,16,0.8421052631578947,76,64,16
01581,storage-tank,64,0.3815789473684211,76,29,8
01581,storage-tank,256,0.05263157894736842,76,4,1
01583,container,0,1.0,39,39,8
01583,container,16,0.0,39,0,0
01583,container,64,0.0,39,0,0
01583,container,256,0.0,39,0,0
01583,ship,0,1.0,15,15,18
01583,ship,16,1.0,15,15,17
01583,ship,64,0.5333333333333333,15,8,9
01583,ship,256,0.06666666666666667,15,1,1
01583,storage-tank,0,1.0,190,190,23
01583,storage-tank,16,0.6631578947368421,190,126,18
01583,storage-tank,64,0.3894736842105263,190,74,8
01583,storage-tank,256,0.0,190,0,0
01584,small-vehicle,0,1.0,324,324,6
01584,small-vehicle,16,0.0,324,0,0
01584,small-vehicle,64,0.0,324,0,0
01584,small-vehicle,256,0.0,324,0,0
01584,storage-tank,0,1.0,4,4,13
01584,storage-tank,16,1.0,4,4,13
01584,storage-tank,64,1.0,4,4,7
01584,storage-tank,256,0.0,4,0,0
01584,swimming-pool,0,1.0,1,1,7
01584,swimming-pool,16,1.0,1,1,7
01584,swimming-pool,64,1.0,1,1,3
01584,swimming-pool,256,0.0,1,0,0
01587,airplane,0,1.0,57,57,38
01587,airplane,16,1.0,57,57,38
01587,airplane,64,0.42105263157894735,57,24,25
01587,airplane,256,0.017543859649122806,57,1,4
01587,container,0,1.0,57,57,17
01587,container,16,0.9649122807017544,57,55,12
01587,container,64,0.017543859649122806,57,1,2
01587,container,256,0.0,57,0,0
01587,helicopter,0,1.0,1,1,3
01587,helicopter,16,1.0,1,1,3
01587,helicopter,64,1.0,1,1,1
01587,helicopter,256,0.0,1,0,0
01587,large-vehicle,0,1.0,15,15,18
01587,large-vehicle,16,0.7333333333333333,15,11,6
01587,large-vehicle,64,0.0,15,0,0
01587,large-vehicle,256,0.0,15,0,0
01587,small-vehicle,0,1.0,28,28,24
01587,small-vehicle,16,0.07142857142857142,28,2,2
01587,small-vehicle,64,0.0,28,0,0
01587,small-vehicle,256,0.0,28,0,0
01587,storage-tank,0,1.0,13,13,12
01587,storage-tank,16,0.5384615384615384,13,7,8
01587,storage-tank,64,0.5384615384615384,13,7,7
01587,storage-tank,256,0.07692307692307693,13,1,2
01588,airplane,0,1.0,25,25,12
01588,airplane,16,1.0,25,25,12
01588,airplane,64,1.0,25,25,8
01588,airplane,256,0.0,25,0,0
01588,storage-tank,0,1.0,8,8,9
01588,storage-tank,16,0.375,8,3,5
01588,storage-tank,64,0.0,8,0,0
01588,storage-tank,256,0.0,8,0,0
01589,storage-tank,0,1.0,72,72,14
01589,storage-tank,16,0.4861111111111111,72,35,13
01589,storage-tank,64,0.2638888888888889,72,19,7
01589,storage-tank,256,0.0,72,0,0
01591,storage-tank,0,1.0,13,13,8
01591,storage-tank,16,0.9230769230769231,13,12,8
01591,storage-tank,64,0.46153846153846156,13,6,5
01591,storage-tank,256,0.0,13,0,0
01593,container,0,1.0,145,145,48
01593,container,16,1.0,145,145,47
01593,container,64,0.9448275862068966,145,137,31
01593,container,256,0.0,145,0,0
01593,large-vehicle,0,1.0,43,43,44
01593,large-vehicle,16,1.0,43,43,43
01593,large-vehicle,64,0.9069767441860465,43,39,30
01593,large-vehicle,256,0.046511627906976744,43,2,6
01593,ship,0,1.0,1,1,2
01593,ship,16,1.0,1,1,1
01593,ship,64,0.0,1,0,0
01593,ship,256,0.0,1,0,0
01593,small-vehicle,0,1.0,578,578,76
01593,small-vehicle,16,0.9705882352941176,578,561,58
01593,small-vehicle,64,0.0,578,0,0
01593,small-vehicle,256,0.0,578,0,0
01593,swimming-pool,0,1.0,1,1,2
01593,swimming-pool,16,1.0,1,1,2
01593,swimming-pool,64,1.0,1,1,1
01593,swimming-pool,256,0.0,1,0,0
01596,ship,0,1.0,720,720,75
01596,ship,16,1.0,720,720,75
01596,ship,64,0.3138888888888889,720,226,51
01596,ship,256,0.0,720,0,0
01596,small-vehicle,0,1.0,206,206,56
01596,small-vehicle,16,0.8446601941747572,206,174,40
01596,small-vehicle,64,0.0,206,0,0
01596,small-vehicle,256,0.0,206,0,0
01596,swimming-pool,0,1.0,74,74,56
01596,swimming-pool,16,1.0,74,74,56
01596,swimming-pool,64,0.4594594594594595,74,34,34
01596,swimming-pool,256,0.0,74,0,0
01598,airplane,0,1.0,15,15,10
01598,airplane,16,1.0,15,15,10
01598,airplane,64,0.4,15,6,5
01598,airplane,256,0.0,15,0,0
01598,storage-tank,0,1.0,4,4,3
01598,storage-tank,16,1.0,4,4,3
01598,storage-tank,64,1.0,4,4,3
01598,storage-tank,256,0.25,4,1,2
01600,airplane,0,1.0,27,27,10
01600,airplane,16,0.9259259259259259,27,25,10
01600,airplane,64,0.4444444444444444,27,12,7
01600,airplane,256,0.0,27,0,0
01600,container,0,1.0,7,7,17
01600,container,16,1.0,7,7,9
01600,container,64,0.0,7,0,0
01600,container,256,0.0,7,0,0
01600,large-vehicle,0,1.0,62,62,56
01600,large-vehicle,16,1.0,62,62,46
01600,large-vehicle,64,0.0967741935483871,62,6,6
01600,large-vehicle,256,0.0,62,0,0
01600,ship,0,1.0,374,374,41
01600,ship,16,0.9652406417112299,374,361,38
01600,ship,64,0.03208556149732621,374,12,16
01600,ship,256,0.00267379679144385,374,1,1
01600,small-vehicle,0,1.0,2115,2115,95
01600,small-vehicle,16,0.3541371158392435,2115,749,57
01600,small-vehicle,64,0.0,2115,0,0
01600,small-vehicle,256,0.0,2115,0,0
01601,storage-tank,0,1.0,2,2,3
01601,storage-tank,16,1.0,2,2,3
01601,storage-tank,64,1.0,2,2,2
01601,storage-tank,256,0.0,2,0,0
01602,windmill,0,1.0,139,139,82
01602,windmill,16,1.0,139,139,82
01602,windmill,64,1.0,139,139,74
01602,windmill,256,0.1223021582733813,139,17,19
01603,container,0,1.0,19,19,12
01603,container,16,1.0,19,19,12
01603,container,64,0.8947368421052632,19,17,4
01603,container,256,0.0,19,0,0
01603,large-vehicle,0,1.0,1,1,2
01603,large-vehicle,16,1.0,1,1,2
01603,large-vehicle,64,1.0,1,1,1
01603,large-vehicle,256,0.0,1,0,0
01603,small-vehicle,0,1.0,598,598,33
01603,small-vehicle,16,1.0,598,598,21
01603,small-vehicle,64,0.0016722408026755853,598,1,1
01603,small-vehicle,256,0.0,598,0,0
01606,storage-tank,0,0.9705882352941176,68,66,13
01606,storage-tank,16,0.7941176470588235,68,54,12
01606,storage-tank,64,0.3088235294117647,68,21,6
01606,storage-tank,256,0.07352941176470588,68,5,1
01606,swimming-pool,0,0.9917355371900827,121,120,68
01606,swimming-pool,16,0.9752066115702479,121,118,57
01606,swimming-pool,64,0.03305785123966942,121,4,5
01606,swimming-pool,256,0.0,121,0,0
01607,airplane,0,1.0,90,90,34
01607,airplane,16,1.0,90,90,34
01607,airplane,64,1.0,90,90,28
01607,airplane,256,0.1,90,9,5
01607,storage-tank,0,1.0,3,3,1
01607,storage-tank,16,1.0,3,3,1
01607,storage-tank,64,0.0,3,0,0
01607,storage-tank,256,0.0,3,0,0
01608,airplane,0,1.0,97,97,31
01608,airplane,16,1.0,97,97,31
01608,airplane,64,1.0,97,97,24
01608,airplane,256,0.010309278350515464,97,1,2
01608,container,0,1.0,24,24,4
01608,container,16,1.0,24,24,4
01608,container,64,0.9583333333333334,24,23,2
01608,container,256,0.0,24,0,0
01608,large-vehicle,0,1.0,8,8,18
01608,large-vehicle,16,1.0,8,8,17
01608,large-vehicle,64,0.75,8,6,6
01608,large-vehicle,256,0.0,8,0,0
01608,small-vehicle,0,1.0,718,718,75
01608,small-vehicle,16,0.9345403899721448,718,671,53
01608,small-vehicle,64,0.0,718,0,0
01608,small-vehicle,256,0.0,718,0,0
01609,airplane,0,1.0,13,13,6
01609,airplane,16,0.6153846153846154,13,8,5
01609,airplane,64,0.46153846153846156,13,6,3
01609,airplane,256,0.0,13,0,0
01609,storage-tank,0,1.0,34,34,7
01609,storage-tank,16,1.0,34,34,7
01609,storage-tank,64,0.4411764705882353,34,15,4
01609,storage-tank,256,0.0,34,0,0
01611,airplane,0,1.0,5,5,8
01611,airplane,16,1.0,5,5,8
