method,image_id,class_name,threshold,precision_at_10,ndcg_at_10,object_recall_at_10
joint,00733,container,64,0.0,0.0,0.0
joint,00733,container,256,0.0,0.0,0.0
joint,00733,large-vehicle,0,0.4,0.5036067026046991,0.8333333333333334
joint,00733,large-vehicle,16,0.3,0.3647442587311445,0.6666666666666666
joint,00733,large-vehicle,64,0.0,0.0,0.0
joint,00733,large-vehicle,256,0.0,0.0,0.0
joint,00733,small-vehicle,0,1.0,1.0,0.6911281489594743
joint,00733,small-vehicle,16,0.0,0.0,0.0
joint,00733,small-vehicle,64,0.0,0.0,0.0
joint,00733,small-vehicle,256,0.0,0.0,0.0
joint,00737,windmill,0,0.8,0.8205228949141826,0.84
joint,00737,windmill,16,0.7,0.7353797772725617,0.64
joint,00737,windmill,64,0.5,0.5907272848394973,0.44
joint,00737,windmill,256,0.0,0.0,0.0
joint,00740,windmill,0,0.9,0.914856882358379,0.48
joint,00740,windmill,16,0.9,0.914856882358379,0.48
joint,00740,windmill,64,0.9,0.914856882358379,0.12
joint,00740,windmill,256,0.0,0.0,0.0
joint,00746,large-vehicle,0,0.1,0.06943122193677727,0.3333333333333333
joint,00746,large-vehicle,16,0.1,0.06943122193677727,0.3333333333333333
joint,00746,large-vehicle,64,0.0,0.0,0.0
joint,00746,large-vehicle,256,0.0,0.0,0.0
joint,00746,ship,0,0.0,0.0,0.0
joint,00746,ship,16,0.0,0.0,0.0
joint,00746,ship,64,0.0,0.0,0.0
joint,00746,ship,256,0.0,0.0,0.0
joint,00746,small-vehicle,0,1.0,1.0,0.734375
joint,00746,small-vehicle,16,0.3,0.2758471541718663,0.005208333333333333
joint,00746,small-vehicle,64,0.0,0.0,0.0
joint,00746,small-vehicle,256,0.0,0.0,0.0
joint,00746,swimming-pool,0,1.0,1.0,0.5229357798165137
joint,00746,swimming-pool,16,1.0,1.0,0.5229357798165137
joint,00746,swimming-pool,64,0.9,0.9363792118010483,0.2018348623853211
joint,00746,swimming-pool,256,0.1,0.07336392209936005,0.009174311926605505
joint,00749,windmill,0,0.6,0.4362115423097744,0.7096774193548387
joint,00749,windmill,16,0.6,0.4362115423097744,0.5806451612903226
joint,00749,windmill,64,0.0,0.0,0.0
joint,00749,windmill,256,0.0,0.0,0.0
joint,00767,airplane,0,0.2,0.25909036127391766,1.0
joint,00767,airplane,16,0.2,0.25909036127391766,1.0
joint,00767,airplane,64,0.1,0.13905617951077562,0.25
joint,00767,airplane,256,0.0,0.0,0.0
joint,00767,large-vehicle,0,0.5,0.5621931439243354,0.8571428571428571
joint,00767,large-vehicle,16,0.0,0.0,0.0
joint,00767,large-vehicle,64,0.0,0.0,0.0
joint,00767,large-vehicle,256,0.0,0.0,0.0
joint,00767,small-vehicle,0,0.4,0.3596910069063418,0.02390438247011952
joint,00767,small-vehicle,16,0.0,0.0,0.0
joint,00767,small-vehicle,64,0.0,0.0,0.0
joint,00767,small-vehicle,256,0.0,0.0,0.0
joint,00767,swimming-pool,0,0.1,0.23463936301137822,1.0
joint,00767,swimming-pool,16,0.0,0.0,0.0
joint,00767,swimming-pool,64,0.0,0.0,0.0
joint,00767,swimming-pool,256,0.0,0.0,0.0
joint,00776,airplane,0,0.5,0.5736899196572436,1.0
joint,00776,airplane,16,0.4,0.4885468020156227,0.8947368421052632
joint,00776,airplane,64,0.2,0.33013764944712026,0.10526315789473684
joint,00776,airplane,256,0.0,0.0,0.0
joint,00776,container,0,0.1,0.46927872602275644,1.0
joint,00776,container,16,0.0,0.0,0.0
joint,00776,container,64,0.0,0.0,0.0
joint,00776,container,256,0.0,0.0,0.0
joint,00776,helicopter,0,0.3,0.5014839712467825,1.0
joint,00776,helicopter,16,0.3,0.5014839712467825,1.0
joint,00776,helicopter,64,0.0,0.0,0.0
joint,00776,helicopter,256,0.0,0.0,0.0
joint,00776,large-vehicle,0,0.2,0.2816249726597774,0.8
joint,00776,large-vehicle,16,0.0,0.0,0.0
joint,00776,large-vehicle,64,0.0,0.0,0.0
joint,00776,large-vehicle,256,0.0,0.0,0.0
joint,00776,small-vehicle,0,0.8,0.8389574121760602,0.7333333333333333
joint,00776,small-vehicle,16,0.2,0.1478294909154526,0.01904761904761905
joint,00776,small-vehicle,64,0.0,0.0,0.0
joint,00776,small-vehicle,256,0.0,0.0,0.0
joint,00776,swimming-pool,0,0.1,0.0843142342558857,0.6666666666666666
joint,00776,swimming-pool,16,0.1,0.15642624200758548,0.6666666666666666
joint,00776,swimming-pool,64,0.1,0.3333333333333333,0.3333333333333333
joint,00776,swimming-pool,256,0.0,0.0,0.0
joint,00793,airplane,0,0.6,0.6871952210980248,0.6666666666666666
joint,00793,airplane,16,0.6,0.6871952210980248,0.6666666666666666
joint,00793,airplane,64,0.5,0.5483327772244702,0.26666666666666666
joint,00793,airplane,256,0.1,0.06794340091829075,0.06666666666666667
joint,00793,container,0,0.0,0.0,0.0
joint,00793,container,16,0.0,0.0,0.0
joint,00793,container,64,0.0,0.0,0.0
joint,00793,container,256,0.0,0.0,0.0
joint,00793,large-vehicle,0,0.2,0.3430427114200248,1.0
joint,00793,large-vehicle,16,0.0,0.0,0.0
joint,00793,large-vehicle,64,0.0,0.0,0.0
joint,00793,large-vehicle,256,0.0,0.0,0.0
joint,00793,small-vehicle,0,0.4,0.5033242827953464,0.8384615384615385
joint,00793,small-vehicle,16,0.0,0.0,0.0
joint,00793,small-vehicle,64,0.0,0.0,0.0
joint,00793,small-vehicle,256,0.0,0.0,0.0
joint,00797,windmill,0,1.0,1.0,0.5263157894736842
joint,00797,windmill,16,1.0,1.0,0.5263157894736842
joint,00797,windmill,64,0.1,0.07336392209936005,0.02631578947368421
joint,00797,windmill,256,0.0,0.0,0.0
joint,00812,container,0,0.0,0.0,0.0
joint,00812,container,16,0.0,0.0,0.0
joint,00812,container,64,0.0,0.0,0.0
joint,00812,container,256,0.0,0.0,0.0
joint,00812,large-vehicle,0,0.0,0.0,0.0
joint,00812,large-vehicle,16,0.0,0.0,0.0
joint,00812,large-vehicle,64,0.0,0.0,0.0
joint,00812,large-vehicle,256,0.0,0.0,0.0
joint,00812,small-vehicle,0,1.0,1.0,0.5010940919037199
joint,00812,small-vehicle,16,0.7,0.5750739861833288,0.061269146608315096
joint,00812,small-vehicle,64,0.2,0.13305201013572898,0.006564551422319475
joint,00812,small-vehicle,256,0.0,0.0,0.0
joint,00812,swimming-pool,0,1.0,1.0,0.7755102040816326
joint,00812,swimming-pool,16,1.0,1.0,0.7346938775510204
joint,00812,swimming-pool,64,1.0,1.0,0.3163265306122449
joint,00812,swimming-pool,256,0.2,0.1487639058405727,0.030612244897959183
joint,00816,airplane,0,0.0,0.0,0.0
joint,00816,airplane,16,0.0,0.0,0.0
joint,00816,airplane,64,0.0,0.0,0.0
joint,00816,airplane,256,0.0,0.0,0.0
joint,00816,helicopter,0,0.0,0.0,0.0
joint,00816,helicopter,16,0.0,0.0,0.0
joint,00816,helicopter,64,0.0,0.0,0.0
joint,00816,helicopter,256,0.0,0.0,0.0
joint,00816,large-vehicle,0,0.1,0.13905617951077562,1.0
joint,00816,large-vehicle,16,0.1,0.13905617951077562,0.3333333333333333
joint,00816,large-vehicle,64,0.0,0.0,0.0
joint,00816,large-vehicle,256,0.0,0.0,0.0
joint,00816,small-vehicle,0,0.0,0.0,0.0
joint,00816,small-vehicle,16,0.0,0.0,0.0
joint,00816,small-vehicle,64,0.0,0.0,0.0
joint,00816,small-vehicle,256,0.0,0.0,0.0
joint,00816,storage-tank,0,0.2,0.19526086862591913,1.0
joint,00816,storage-tank,16,0.2,0.19526086862591913,1.0
joint,00816,storage-tank,64,0.0,0.0,0.0
joint,00816,storage-tank,256,0.0,0.0,0.0
joint,00819,airplane,0,0.6,0.6331992944486872,1.0
joint,00819,airplane,16,0.6,0.6331992944486872,0.4
joint,00819,airplane,64,0.2,0.1584091525685025,0.05
joint,00819,airplane,256,0.0,0.0,0.0
joint,00819,container,0,0.0,0.0,0.0
joint,00819,container,16,0.0,0.0,0.0
joint,00819,container,64,0.0,0.0,0.0
joint,00819,container,256,0.0,0.0,0.0
joint,00819,large-vehicle,0,0.2,0.286381299268402,1.0
joint,00819,large-vehicle,16,0.0,0.0,0.0
joint,00819,large-vehicle,64,0.0,0.0,0.0
joint,00819,large-vehicle,256,0.0,0.0,0.0
joint,00819,small-vehicle,0,0.3,0.42257499837058643,0.848314606741573
joint,00819,small-vehicle,16,0.0,0.0,0.0
joint,00819,small-vehicle,64,0.0,0.0,0.0
joint,00819,small-vehicle,256,0.0,0.0,0.0
joint,00819,storage-tank,0,0.1,0.46927872602275644,1.0
joint,00819,storage-tank,16,0.1,0.46927872602275644,1.0
joint,00819,storage-tank,64,0.0,0.0,0.0
joint,00819,storage-tank,256,0.0,0.0,0.0
joint,00820,airplane,0,0.5,0.6126683638712977,1.0
joint,00820,airplane,16,0.5,0.6126683638712977,1.0
joint,00820,airplane,64,0.3,0.3753127131864053,0.5333333333333333
joint,00820,airplane,256,0.0,0.0,0.0
joint,00820,container,0,0.3,0.2153829792769871,0.6739130434782609
joint,00820,container,16,0.1,0.07839826897867533,0.17391304347826086
joint,00820,container,64,0.0,0.0,0.0
joint,00820,container,256,0.0,0.0,0.0
joint,00820,large-vehicle,0,0.5,0.4393885407921626,0.23529411764705882
joint,00820,large-vehicle,16,0.0,0.0,0.0
joint,00820,large-vehicle,64,0.0,0.0,0.0
joint,00820,large-vehicle,256,0.0,0.0,0.0
joint,00820,small-vehicle,0,0.6,0.6620158551732016,0.5659340659340659
joint,00820,small-vehicle,16,0.0,0.0,0.0
joint,00820,small-vehicle,64,0.0,0.0,0.0
joint,00820,small-vehicle,256,0.0,0.0,0.0
joint,00820,swimming-pool,0,0.2,0.1884441521277154,0.5
joint,00820,swimming-pool,16,0.1,0.12647135138382856,0.25
joint,00820,swimming-pool,64,0.0,0.0,0.0
joint,00820,swimming-pool,256,0.0,0.0,0.0
joint,00825,airplane,0,0.0,0.0,0.0
joint,00825,airplane,16,0.0,0.0,0.0
joint,00825,airplane,64,0.0,0.0,0.0
joint,00825,airplane,256,0.0,0.0,0.0
joint,00825,container,0,0.2,0.14201905717762703,0.2962962962962963
joint,00825,container,16,0.0,0.0,0.0
joint,00825,container,64,0.0,0.0,0.0
joint,00825,container,256,0.0,0.0,0.0
joint,00825,large-vehicle,0,0.0,0.0,0.0
joint,00825,large-vehicle,16,0.0,0.0,0.0
joint,00825,large-vehicle,64,0.0,0.0,0.0
joint,00825,large-vehicle,256,0.0,0.0,0.0
joint,00825,small-vehicle,0,0.3,0.22476126319537007,0.3076923076923077
joint,00825,small-vehicle,16,0.0,0.0,0.0
joint,00825,small-vehicle,64,0.0,0.0,0.0
joint,00825,small-vehicle,256,0.0,0.0,0.0
joint,00825,swimming-pool,0,0.0,0.0,0.0
joint,00825,swimming-pool,16,0.0,0.0,0.0
joint,00825,swimming-pool,64,0.0,0.0,0.0
joint,00825,swimming-pool,256,0.0,0.0,0.0
joint,00826,windmill,0,0.5,0.5391870169376466,1.0
joint,00826,windmill,16,0.5,0.5391870169376466,1.0
joint,00826,windmill,64,0.1,0.07336392209936005,0.1
joint,00826,windmill,256,0.0,0.0,0.0
joint,00832,small-vehicle,0,0.9,0.933745776545611,0.9903677758318739
joint,00832,small-vehicle,16,0.5,0.4230293752959408,0.7250437828371279
joint,00832,small-vehicle,64,0.0,0.0,0.0
joint,00832,small-vehicle,256,0.0,0.0,0.0
joint,00849,large-vehicle,0,0.3,0.4461934296412987,1.0
joint,00849,large-vehicle,16,0.3,0.4461934296412987,1.0
joint,00849,large-vehicle,64,0.0,0.0,0.0
joint,00849,large-vehicle,256,0.0,0.0,0.0
joint,00849,small-vehicle,0,1.0,1.0,0.9178757980266976
joint,00849,small-vehicle,16,1.0,1.0,0.2785838653511317
joint,00849,small-vehicle,64,0.2,0.13568544539116628,0.012768427161926872
joint,00849,small-vehicle,256,0.0,0.0,0.0
joint,00855,airplane,0,0.6,0.6331992944486872,0.992
joint,00855,airplane,16,0.6,0.6331992944486872,0.984
joint,00855,airplane,64,0.0,0.0,0.0
joint,00855,airplane,256,0.0,0.0,0.0
joint,00855,container,0,0.9,0.9305687780632227,0.8395522388059702
joint,00855,container,16,0.4,0.4595326231006953,0.44402985074626866
joint,00855,container,64,0.1,0.09109240322345806,0.0037313432835820895
joint,00855,container,256,0.0,0.0,0.0
joint,00855,helicopter,0,0.0,0.0,0.0
joint,00855,helicopter,16,0.0,0.0,0.0
joint,00855,helicopter,64,0.0,0.0,0.0
joint,00855,helicopter,256,0.0,0.0,0.0
joint,00855,large-vehicle,0,1.0,1.0,0.8527131782945736
joint,00855,large-vehicle,16,0.4,0.2992268320114626,0.20155038759689922
joint,00855,large-vehicle,64,0.0,0.0,0.0
joint,00855,large-vehicle,256,0.0,0.0,0.0
joint,00855,small-vehicle,0,1.0,1.0,0.6931330472103004
joint,00855,small-vehicle,16,0.1,0.08514311764162098,0.002145922746781116
joint,00855,small-vehicle,64,0.0,0.0,0.0
joint,00855,small-vehicle,256,0.0,0.0,0.0
joint,00855,swimming-pool,0,0.8,0.8521705090845474,0.9393939393939394
joint,00855,swimming-pool,16,0.8,0.8521705090845474,0.36363636363636365
joint,00855,swimming-pool,64,0.1,0.07336392209936005,0.09090909090909091
joint,00855,swimming-pool,256,0.0,0.0,0.0
joint,00860,airplane,0,0.2,0.16421958630632802,0.9047619047619048
joint,00860,airplane,16,0.2,0.16421958630632802,0.9047619047619048
joint,00860,airplane,64,0.1,0.09478836436955078,0.38095238095238093
joint,00860,airplane,256,0.0,0.0,0.0
joint,00860,container,0,0.1,0.11838279295536291,0.9375
joint,00860,container,16,0.1,0.14606834984270645,0.0625
joint,00860,container,64,0.0,0.0,0.0
joint,00860,container,256,0.0,0.0,0.0
joint,00860,large-vehicle,0,0.5,0.43295704183322337,0.9666666666666667
joint,00860,large-vehicle,16,0.5,0.43295704183322337,0.43333333333333335
joint,00860,large-vehicle,64,0.0,0.0,0.0
joint,00860,large-vehicle,256,0.0,0.0,0.0
joint,00860,small-vehicle,0,0.8,0.8521705090845474,0.7506234413965087
joint,00860,small-vehicle,16,0.2,0.13961814555374907,0.06234413965087282
joint,00860,small-vehicle,64,0.0,0.0,0.0
joint,00860,small-vehicle,256,0.0,0.0,0.0
joint,00860,swimming-pool,0,0.4,0.5100691314582919,0.8333333333333334
joint,00860,swimming-pool,16,0.4,0.5100691314582919,0.3333333333333333
joint,00860,swimming-pool,64,0.2,0.24377484748737527,0.25
joint,00860,swimming-pool,256,0.0,0.0,0.0
joint,00862,storage-tank,0,0.3,0.48160565320269266,0.6666666666666666
joint,00862,storage-tank,16,0.3,0.48160565320269266,0.6666666666666666
joint,00862,storage-tank,64,0.3,0.48160565320269266,0.3333333333333333
joint,00862,storage-tank,256,0.0,0.0,0.0
joint,00862,windmill,0,0.8,0.8553475075669357,0.5555555555555556
joint,00862,windmill,16,0.7,0.716485063693381,0.3333333333333333
joint,00862,windmill,64,0.1,0.22009176629808017,0.027777777777777776
joint,00862,windmill,256,0.0,0.0,0.0
joint,00867,airplane,0,0.5,0.6172839611614819,0.8666666666666667
joint,00867,airplane,16,0.5,0.6172839611614819,0.6666666666666666
joint,00867,airplane,64,0.0,0.0,0.0
joint,00867,airplane,256,0.0,0.0,0.0
joint,00867,container,0,0.1,0.23463936301137822,1.0
joint,00867,container,16,0.1,0.23463936301137822,1.0
joint,00867,container,64,0.0,0.0,0.0
joint,00867,container,256,0.0,0.0,0.0
joint,00867,large-vehicle,0,0.3,0.4104227729118601,0.42857142857142855
joint,00867,large-vehicle,16,0.1,0.10699313236726378,0.42857142857142855
joint,00867,large-vehicle,64,0.0,0.0,0.0
joint,00867,large-vehicle,256,0.0,0.0,0.0
joint,00867,small-vehicle,0,1.0,1.0,0.6480406386066764
joint,00867,small-vehicle,16,0.3,0.2153829792769871,0.32583454281567487
joint,00867,small-vehicle,64,0.0,0.0,0.0
joint,00867,small-vehicle,256,0.0,0.0,0.0
joint,00867,storage-tank,0,0.4,0.6159929108925154,1.0
joint,00867,storage-tank,16,0.4,0.6159929108925154,1.0
joint,00867,storage-tank,64,0.2,0.2811463015585058,1.0
joint,00867,storage-tank,256,0.0,0.0,0.0
joint,00893,airplane,0,1.0,1.0,0.6875
joint,00893,airplane,16,1.0,1.0,0.6875
joint,00893,airplane,64,0.7,0.6563033086078546,0.078125
joint,00893,airplane,256,0.0,0.0,0.0
joint,00893,container,0,0.3,0.24936270394794902,1.0
joint,00893,container,16,0.2,0.17993148201117176,0.75
joint,00893,container,64,0.0,0.0,0.0
joint,00893,container,256,0.0,0.0,0.0
joint,00893,helicopter,0,0.3,0.48835054676924156,1.0
joint,00893,helicopter,16,0.3,0.48835054676924156,1.0
joint,00893,helicopter,64,0.0,0.0,0.0
joint,00893,helicopter,256,0.0,0.0,0.0
joint,00893,large-vehicle,0,0.4,0.513528549750033,0.5384615384615384
joint,00893,large-vehicle,16,0.1,0.06943122193677727,0.3076923076923077
joint,00893,large-vehicle,64,0.0,0.0,0.0
joint,00893,large-vehicle,256,0.0,0.0,0.0
joint,00893,ship,0,0.4,0.5423640154200349,1.0
joint,00893,ship,16,0.4,0.5423640154200349,0.35714285714285715
joint,00893,ship,64,0.0,0.0,0.0
joint,00893,ship,256,0.0,0.0,0.0
joint,00893,small-vehicle,0,1.0,1.0,0.6945269410267289
joint,00893,small-vehicle,16,0.2,0.13568544539116628,0.1646160373355961
joint,00893,small-vehicle,64,0.0,0.0,0.0
joint,00893,small-vehicle,256,0.0,0.0,0.0
joint,00893,storage-tank,0,0.2,0.41966500663677697,1.0
joint,00893,storage-tank,16,0.1,0.3903800499921017,0.5
joint,00893,storage-tank,64,0.0,0.0,0.0
joint,00893,storage-tank,256,0.0,0.0,0.0
joint,00893,swimming-pool,0,0.3,0.2781981696179509,1.0
joint,00893,swimming-pool,16,0.3,0.2781981696179509,1.0
joint,00893,swimming-pool,64,0.0,0.0,0.0
joint,00893,swimming-pool,256,0.0,0.0,0.0
joint,00905,airplane,0,0.8,0.7759944384848244,1.0
joint,00905,airplane,16,0.7,0.5559026721867443,0.8387096774193549
joint,00905,airplane,64,0.6,0.48647145024996696,0.14516129032258066
joint,00905,airplane,256,0.1,0.0874717141014082,0.016129032258064516
joint,00905,container,0,0.5,0.5442213638169618,0.40235690235690236
joint,00905,container,16,0.0,0.0,0.0
joint,00905,container,64,0.0,0.0,0.0
joint,00905,container,256,0.0,0.0,0.0
joint,00905,large-vehicle,0,0.3,0.5205324778030481,1.0
joint,00905,large-vehicle,16,0.0,0.0,0.0
joint,00905,large-vehicle,64,0.0,0.0,0.0
joint,00905,large-vehicle,256,0.0,0.0,0.0
joint,00905,small-vehicle,0,0.1,0.11752277470724268,0.625
joint,00905,small-vehicle,16,0.0,0.0,0.0
joint,00905,small-vehicle,64,0.0,0.0,0.0
joint,00905,small-vehicle,256,0.0,0.0,0.0
joint,00905,storage-tank,0,0.3,0.43735247915031,0.2857142857142857
joint,00905,storage-tank,16,0.1,0.0979129253499678,0.2857142857142857
joint,00905,storage-tank,64,0.0,0.0,0.0
joint,00905,storage-tank,256,0.0,0.0,0.0
joint,00905,swimming-pool,0,0.4,0.4880470105041527,0.6666666666666666
joint,00905,swimming-pool,16,0.3,0.3257192188287456,0.6666666666666666
joint,00905,swimming-pool,64,0.0,0.0,0.0
joint,00905,swimming-pool,256,0.0,0.0,0.0
joint,00910,windmill,0,0.8,0.8512360941594274,0.47058823529411764
joint,00910,windmill,16,0.8,0.8512360941594274,0.47058823529411764
joint,00910,windmill,64,0.1,0.07839826897867533,0.029411764705882353
joint,00910,windmill,256,0.0,0.0,0.0
joint,00917,windmill,0,0.6,0.5519699720241614,0.38461538461538464
joint,00917,windmill,16,0.6,0.5519699720241614,0.38461538461538464
joint,00917,windmill,64,0.4,0.4073174795910971,0.15384615384615385
joint,00917,windmill,256,0.0,0.0,0.0
joint,00918,windmill,0,0.7,0.7846170207230129,0.631578947368421
joint,00918,windmill,16,0.7,0.7846170207230129,0.631578947368421
joint,00918,windmill,64,0.5,0.6235744328990731,0.21052631578947367
joint,00918,windmill,256,0.1,0.08514311764162098,0.02631578947368421
joint,00919,windmill,0,0.2,0.16421958630632802,0.5
joint,00919,windmill,16,0.2,0.16421958630632802,0.5
joint,00919,windmill,64,0.1,0.09478836436955078,0.25
joint,00919,windmill,256,0.0,0.0,0.0
joint,00921,storage-tank,0,0.3,0.38363315291837646,0.6363636363636364
joint,00921,storage-tank,16,0.0,0.0,0.0
joint,00921,storage-tank,64,0.0,0.0,0.0
joint,00921,storage-tank,256,0.0,0.0,0.0
joint,00921,windmill,0,0.8,0.84860265890399,0.6
joint,00921,windmill,16,0.8,0.84860265890399,0.6
joint,00921,windmill,64,0.1,0.09478836436955078,0.03333333333333333
joint,00921,windmill,256,0.0,0.0,0.0
joint,00931,helicopter,0,0.8,0.8318477135310893,0.7837837837837838
joint,00931,helicopter,16,0.8,0.8318477135310893,0.7837837837837838
joint,00931,helicopter,64,0.1,0.06362078819895171,0.013513513513513514
joint,00931,helicopter,256,0.0,0.0,0.0
joint,00931,large-vehicle,0,0.1,0.2960819109658652,1.0
joint,00931,large-vehicle,16,0.0,0.0,0.0
joint,00931,large-vehicle,64,0.0,0.0,0.0
joint,00931,large-vehicle,256,0.0,0.0,0.0
joint,00931,small-vehicle,0,0.2,0.15850703974098102,0.3235294117647059
joint,00931,small-vehicle,16,0.0,0.0,0.0
joint,00931,small-vehicle,64,0.0,0.0,0.0
joint,00931,small-vehicle,256,0.0,0.0,0.0
joint,00932,windmill,0,1.0,1.0,0.5795454545454546
joint,00932,windmill,16,1.0,1.0,0.5681818181818182
joint,00932,windmill,64,0.4,0.45186484096594276,0.1590909090909091
joint,00932,windmill,256,0.1,0.09478836436955078,0.045454545454545456
joint,00936,container,0,1.0,1.0,0.6056860321384425
joint,00936,container,16,1.0,1.0,0.6019777503090235
joint,00936,container,64,0.3,0.23440650992329987,0.31025957972805934
joint,00936,container,256,0.0,0.0,0.0
joint,00936,large-vehicle,0,1.0,1.0,0.6923076923076923
joint,00936,large-vehicle,16,1.0,1.0,0.6923076923076923
joint,00936,large-vehicle,64,0.5,0.5669450709942981,0.38461538461538464
joint,00936,large-vehicle,256,0.1,0.10778915452451093,0.07692307692307693
joint,00936,small-vehicle,0,0.8,0.7951657524814092,0.27601809954751133
joint,00936,small-vehicle,16,0.1,0.06362078819895171,0.006787330316742082
joint,00936,small-vehicle,64,0.0,0.0,0.0
joint,00936,small-vehicle,256,0.0,0.0,0.0
joint,00959,airplane,0,0.3,0.2520649403266671,0.21428571428571427
joint,00959,airplane,16,0.3,0.2520649403266671,0.21428571428571427
joint,00959,airplane,64,0.0,0.0,0.0
joint,00959,airplane,256,0.0,0.0,0.0
joint,00959,large-vehicle,0,0.0,0.0,0.0
joint,00959,large-vehicle,16,0.0,0.0,0.0
joint,00959,large-vehicle,64,0.0,0.0,0.0
joint,00959,large-vehicle,256,0.0,0.0,0.0
joint,00959,small-vehicle,0,0.4,0.43810818083050457,0.9268817204301075
joint,00959,small-vehicle,16,0.1,0.06625422345438903,0.030107526881720432
joint,00959,small-vehicle,64,0.0,0.0,0.0
joint,00959,small-vehicle,256,0.0,0.0,0.0
joint,00959,storage-tank,0,0.1,0.15101961822780524,1.0
joint,00959,storage-tank,16,0.1,0.18154179253735267,1.0
joint,00959,storage-tank,64,0.0,0.0,0.0
joint,00959,storage-tank,256,0.0,0.0,0.0
joint,00960,airplane,0,0.5,0.5653701424067237,0.42857142857142855
joint,00960,airplane,16,0.5,0.5653701424067237,0.42857142857142855
joint,00960,airplane,64,0.5,0.5653701424067237,0.42857142857142855
joint,00960,airplane,256,0.3,0.36612301905000083,0.21428571428571427
joint,00960,container,0,0.6,0.5996943318813953,0.6923076923076923
joint,00960,container,16,0.2,0.28371255449703187,0.3076923076923077
joint,00960,container,64,0.0,0.0,0.0
joint,00960,container,256,0.0,0.0,0.0
joint,00960,helicopter,0,0.1,0.2960819109658652,1.0
joint,00960,helicopter,16,0.1,0.2960819109658652,1.0
joint,00960,helicopter,64,0.1,0.2960819109658652,0.25
joint,00960,helicopter,256,0.0,0.0,0.0
joint,00960,large-vehicle,0,0.0,0.0,0.0
joint,00960,large-vehicle,16,0.0,0.0,0.0
joint,00960,large-vehicle,64,0.0,0.0,0.0
joint,00960,large-vehicle,256,0.0,0.0,0.0
joint,00960,small-vehicle,0,0.6,0.46785915648013904,0.27472527472527475
joint,00960,small-vehicle,16,0.0,0.0,0.0
joint,00960,small-vehicle,64,0.0,0.0,0.0
joint,00960,small-vehicle,256,0.0,0.0,0.0
joint,00964,airplane,0,0.6,0.615406227586239,0.7777777777777778
joint,00964,airplane,16,0.6,0.615406227586239,0.5555555555555556
joint,00964,airplane,64,0.2,0.28371255449703187,0.1111111111111111
joint,00964,airplane,256,0.0,0.0,0.0
joint,00964,container,0,0.3,0.3963918729015093,0.136986301369863
joint,00964,container,16,0.1,0.06625422345438903,0.0273972602739726
joint,00964,container,64,0.0,0.0,0.0
joint,00964,container,256,0.0,0.0,0.0
joint,00964,large-vehicle,0,0.4,0.4697557950008693,0.22950819672131148
joint,00964,large-vehicle,16,0.1,0.11004588314904008,0.01639344262295082
joint,00964,large-vehicle,64,0.0,0.0,0.0
joint,00964,large-vehicle,256,0.0,0.0,0.0
joint,00964,small-vehicle,0,0.7,0.6285108926059098,0.6143470263641937
joint,00964,small-vehicle,16,0.0,0.0,0.0
joint,00964,small-vehicle,64,0.0,0.0,0.0
joint,00964,small-vehicle,256,0.0,0.0,0.0
joint,00964,storage-tank,0,0.2,0.22400556151517553,0.25
joint,00964,storage-tank,16,0.1,0.11706259313796354,0.25
joint,00964,storage-tank,64,0.0,0.0,0.0
joint,00964,storage-tank,256,0.0,0.0,0.0
joint,00965,container,0,0.6,0.6785038377365556,0.8297872340425532
joint,00965,container,16,0.6,0.6785038377365556,0.8297872340425532
joint,00965,container,64,0.4,0.36724566222618554,0.8085106382978723
joint,00965,container,256,0.0,0.0,0.0
joint,00965,large-vehicle,0,0.5,0.5517854393872873,0.9230769230769231
joint,00965,large-vehicle,16,0.5,0.5517854393872873,0.9230769230769231
joint,00965,large-vehicle,64,0.2,0.15850703974098102,0.3076923076923077
joint,00965,large-vehicle,256,0.0,0.0,0.0
joint,00965,small-vehicle,0,0.8,0.8603818544462509,0.5794871794871795
joint,00965,small-vehicle,16,0.5,0.4230293752959408,0.06666666666666667
joint,00965,small-vehicle,64,0.0,0.0,0.0
joint,00965,small-vehicle,256,0.0,0.0,0.0
joint,00965,swimming-pool,0,1.0,1.0,0.9347826086956522
joint,00965,swimming-pool,16,1.0,1.0,0.8913043478260869
joint,00965,swimming-pool,64,0.7,0.606241562353928,0.2391304347826087
joint,00965,swimming-pool,256,0.0,0.0,0.0
joint,00967,large-vehicle,0,0.0,0.0,0.0
joint,00967,large-vehicle,16,0.0,0.0,0.0
joint,00967,large-vehicle,64,0.0,0.0,0.0
joint,00967,large-vehicle,256,0.0,0.0,0.0
joint,00967,small-vehicle,0,1.0,1.0,0.9070496083550914
joint,00967,small-vehicle,16,1.0,1.0,0.21305483028720626
joint,00967,small-vehicle,64,0.3,0.20641593223508903,0.011227154046997388
joint,00967,small-vehicle,256,0.0,0.0,0.0
joint,00975,container,0,0.9,0.8611375561264454,0.8633093525179856
joint,00975,container,16,0.9,0.8611375561264454,0.841726618705036
joint,00975,container,64,0.3,0.20904936749052638,0.2949640287769784
joint,00975,container,256,0.0,0.0,0.0
joint,00975,large-vehicle,0,0.9,0.933745776545611,0.8695652173913043
joint,00975,large-vehicle,16,0.9,0.933745776545611,0.8695652173913043
joint,00975,large-vehicle,64,0.3,0.21819512777734998,0.5217391304347826
